"","Sample.Key","metal","CPS","RSD"
"507","NIST","As75",0.271616264454125,0.285714285714286
"508","NIST","Cd111",0.0594315979924703,3.28571428571429
"509","NIST","Cd114",0.146587527878211,0.785714285714286
"510","NIST","Pb208",1.74769089296857,0.928571428571429
"511","Check10","Cr52",1.97514916736462,0.777777777777778
"512","Check10","Cr53",0.239337745068278,1.44444444444444
"513","Check10","As75",0.227983427176491,1.11111111111111
"514","Check10","Cd111",0.514524179865007,2
"515","Check10","Cd114",1.27274955421689,1.33333333333333
"516","Check10","Pb208",0.496200295938205,1.22222222222222
"517","0","Cr52",0.0252118703671547,9.25
"518","0","Cr53",0.00325857400765799,6.125
"519","0","As75",0.00776094057249624,3
"520","0","Cd111",0.00014818314369448,119.75
"521","0","Cd114",0.000479715643580493,17
"522","0","Pb208",0.0425843431291041,5.875
"523","52","Cr52",1.46371815862205,0.476190476190476
"524","52","Cr53",0.177808070630912,0.238095238095238
"525","52","As75",0.0364030733927213,0.285714285714286
"526","52","Cd111",0.00432505749223768,3.04761904761905
"527","52","Cd114",0.0215136002982952,0.380952380952381
"528","52","Pb208",10.9403725665586,0.523809523809524
"529","53","Cr52",4.52076145363403,0.4
"530","53","Cr53",0.550902962148715,0.466666666666667
"531","53","As75",0.132418550866527,0.333333333333333
"532","53","Cd111",0.0539697687950623,1.46666666666667
"533","53","Cd114",0.134028123520569,0.333333333333333
